"Participant_id","Gender","Women_Protection","Religion_Level","Age","Highest_Edu_Lvl"
86049,0,3,9,66,322
86053,1,3,0,38,800
86059,0,4,6,16,113
86063,1,2,0,41,312
86066,0,3,0,56,322
86078,0,1,10,19,213
86112,1,2,8,81,610
86138,1,3,8,68,620
86198,0,3,3,57,322
86238,1,4,7,51,710
86244,0,3,1,23,322
86344,0,4,0,25,520
86366,1,2,8,67,213
86373,0,2,8,21,620
86375,0,4,0,57,213
86398,0,3,3,58,322
50004,0,1,10,34,620
50032,1,3,2,42,710
50052,0,4,10,41,321
50059,1,3,3,58,321
50070,0,4,0,40,720
50083,0,4,1,46,422
50085,0,4,10,56,322
50090,0,2,8,63,423
50099,0,2,0,24,322
50100,0,2,3,57,720
50129,0,2,5,66,520
50138,0,1,5,80,520
50148,0,3,1,64,720
50156,1,3,5,38,720
50162,0,2,1,48,720
50165,0,2,2,38,720
50195,0,2,10,73,720
50204,1,2,5,49,520
50228,1,2,1,50,322
50267,1,3,6,60,423
50268,0,4,1,41,710
50275,1,3,4,28,610
50280,1,3,7,39,321
50293,1,3,2,47,321
50295,1,5,8,62,321
50312,1,2,10,72,322
50368,0,3,0,39,322
50371,0,2,9,38,322
50376,0,3,3,39,322
50387,0,2,0,59,321
50396,0,3,0,28,313
50420,0,2,3,75,322
50431,1,2,4,66,213
50444,1,2,5,58,322
50491,1,2,3,22,213
50495,0,2,7,21,313
50543,1,2,7,48,322
50544,1,2,10,79,229
50552,0,2,7,61,720
50553,0,3,7,60,423
50562,1,3,7,75,322
50585,1,3,5,37,520
50587,0,3,2,87,720
50627,1,3,4,17,212
50639,0,2,3,24,212
50643,1,4,0,59,423
50690,1,2,7,18,213
50723,1,1,9,33,620
50762,0,2,0,41,212
50813,1,2,8,39,321
50833,1,2,8,60,520
50839,1,2,10,22,321
50856,0,2,8,90,520
50857,1,2,1,16,213
50861,0,3,0,43,610
50882,1,4,0,53,720
50900,0,5,2,24,610
50925,0,3,1,30,720
50949,1,2,7,73,322
50973,0,1,3,82,322
50974,0,2,8,16,212
50982,1,4,2,63,322
50998,0,3,3,40,720
50999,1,3,6,29,610
51003,0,4,0,48,800
51010,1,2,3,40,800
51022,1,3,0,28,720
51031,0,3,0,68,423
51049,1,5,5,55,720
51060,0,1,8,16,212
51118,0,2,10,89,322
51165,0,3,0,23,313
51168,0,3,6,64,720
51172,0,3,1,33,620
51175,0,3,6,55,322
51176,0,3,3,56,520
51177,1,3,8,50,610
51188,1,2,3,29,322
51196,0,2,10,25,213
51204,0,3,7,65,720
51226,1,5,5,58,322
51227,1,3,5,20,423
51247,0,1,3,15,212
51273,1,3,7,55,720
51276,1,2,7,38,322
51277,0,2,9,64,710
51282,0,2,5,35,610
51299,0,3,4,58,322
51311,0,3,3,31,610
51356,0,2,7,16,113
51371,0,1,6,50,720
51386,0,2,5,84,520
51389,0,2,7,75,520
51399,1,2,2,29,113
51420,0,2,0,62,322
51421,1,3,3,56,720
51426,0,1,4,35,720
51445,1,3,5,29,620
51464,1,1,9,77,212
51489,1,3,0,37,321
51492,0,2,0,59,720
51498,0,3,5,71,322
51500,1,3,8,71,212
51540,1,1,9,73,322
51542,1,2,8,78,322
51575,0,2,1,68,720
51580,0,3,4,56,520
51619,0,3,7,51,322
51659,1,2,3,60,322
51665,1,2,3,39,520
51667,1,2,4,59,322
51669,1,1,7,46,229
51699,1,3,4,44,322
51700,1,3,0,65,520
51711,0,3,5,43,620
51722,1,3,10,63,720
51737,1,3,7,52,322
51751,1,3,6,60,322
51769,1,2,9,33,322
51770,1,1,10,75,322
51800,1,2,4,63,322
51820,0,3,1,39,720
51862,0,2,5,64,322
51867,1,2,9,68,520
51902,0,3,4,60,322
51921,0,4,0,40,322
51925,1,3,8,39,520
51930,1,1,7,35,322
51933,0,2,3,20,322
51934,1,4,7,32,422
51954,1,2,3,55,422
51957,1,2,0,66,520
51981,1,4,0,59,610
51994,1,2,0,75,322
52021,1,4,3,61,321
52024,1,3,8,42,212
52028,0,3,0,33,423
52036,0,2,0,65,322
52042,1,3,7,56,322
52043,0,2,4,22,322
52047,1,3,4,81,321
52078,1,3,0,27,520
52083,1,2,7,45,322
52092,1,1,8,18,213
52095,1,3,5,26,423
52098,1,3,0,66,212
52109,1,3,0,58,321
52112,1,2,5,41,322
52126,0,2,4,74,322
52132,1,2,8,87,321
52139,0,1,0,30,322
52144,0,3,1,38,520
52147,1,2,8,68,720
52148,1,4,6,53,520
52190,1,3,8,69,322
52192,0,4,3,55,322
52198,1,4,1,46,520
52200,1,4,5,46,520
52207,1,4,2,29,423
52215,1,5,1,64,520
52236,0,2,1,32,322
52247,0,3,0,56,322
52292,0,1,0,66,322
52296,0,3,8,65,322
52322,1,3,6,40,720
52352,1,2,9,40,322
52357,0,4,2,85,322
52361,0,2,2,76,520
52379,1,3,0,44,322
52398,0,4,6,55,322
52401,1,3,0,50,423
52405,0,2,1,34,610
52426,1,4,5,19,313
52435,0,3,2,27,610
52446,1,3,6,63,322
52469,1,3,6,29,520
52493,0,3,3,74,520
52495,0,3,3,68,720
52498,0,3,4,31,610
52520,0,3,0,60,520
52543,0,3,1,24,423
52548,1,3,7,65,520
52560,0,2,0,30,423
52568,0,3,10,73,322
52572,1,3,8,35,423
52596,1,3,1,59,322
52598,1,3,10,73,520
52611,1,4,0,74,720
52612,1,5,0,27,520
52631,1,3,7,78,520
52642,0,2,7,52,520
52694,0,2,5,24,313
52698,0,2,1,25,423
52702,0,3,6,71,720
52711,0,3,5,61,520
52727,1,3,8,22,312
52749,1,1,6,73,322
52777,0,3,8,32,322
52789,0,2,8,64,423
52790,0,3,2,83,720
52795,0,2,5,39,322
52797,0,1,7,86,322
52806,1,3,2,26,423
52812,1,2,10,63,720
52819,0,2,6,19,313
52826,0,3,0,21,422
52830,0,3,2,69,720
52864,1,2,1,35,710
52918,0,2,2,36,322
52926,0,2,6,40,520
52930,0,4,5,61,322
52933,0,2,1,71,520
52935,1,1,0,30,229
52939,0,3,4,50,422
52945,0,2,5,64,322
52952,1,5,6,57,322
52958,1,3,5,38,321
52967,0,1,0,74,322
52974,0,2,7,68,610
53012,1,3,9,54,322
53013,0,2,0,16,213
53022,1,3,8,73,322
53054,1,2,1,40,322
53057,1,3,3,31,322
53061,1,3,10,71,322
53088,0,4,0,27,520
53089,0,4,0,28,610
53107,1,5,7,48,312
53119,1,3,7,37,321
53126,1,3,7,47,520
53130,0,4,5,57,322
53152,1,2,0,74,322
53164,1,2,3,28,322
53185,0,2,3,82,610
53223,1,3,5,85,322
53240,1,3,9,56,422
53250,0,2,10,74,322
53264,0,3,0,54,322
53268,1,1,10,80,720
53327,1,3,6,67,620
53330,1,2,3,35,312
53332,0,3,6,56,520
53336,1,2,1,21,213
53358,0,4,0,25,422
53369,1,4,6,55,520
53381,1,3,9,71,321
53387,0,3,0,32,322
53403,0,3,7,68,322
53405,0,3,3,56,520
53407,1,2,3,34,720
53412,1,3,7,64,610
53413,1,3,5,62,423
53424,1,3,0,42,322
53429,1,2,1,62,720
53431,1,4,7,35,720
53435,0,1,5,58,520
53436,0,1,9,52,720
53439,1,3,7,67,321
53457,0,1,0,25,212
53473,0,2,0,79,322
53477,0,1,0,74,321
53510,0,2,0,46,720
53544,0,2,8,84,321
53554,1,3,3,81,423
53584,0,3,8,40,322
53617,0,3,1,68,800
53624,1,3,7,68,322
53657,0,3,4,54,610
53662,0,2,5,63,322
53665,0,3,8,29,322
53679,1,3,6,55,322
53707,0,2,6,21,322
53708,0,2,5,58,322
53737,1,2,0,53,720
53738,0,2,5,36,520
53765,1,3,8,74,520
53772,1,2,4,62,322
53779,0,2,8,45,610
53785,0,2,7,55,720
53789,1,3,1,86,322
53828,0,3,0,26,322
53833,0,5,0,66,720
53836,1,3,0,41,610
53839,1,3,2,48,422
53851,1,2,0,42,321
53862,1,2,0,87,322
53866,0,1,0,60,322
53882,0,2,3,70,520
53888,1,2,6,84,229
53890,0,3,0,49,710
53895,0,2,5,70,422
53917,0,3,0,63,720
53925,1,2,5,68,322
53941,1,1,8,81,322
53963,1,4,1,41,610
53981,0,2,8,69,520
53983,1,1,4,81,322
53990,1,3,7,29,321
53993,1,2,6,45,321
53994,1,3,8,64,229
53996,0,2,3,32,313
54002,1,3,3,52,322
54018,1,4,9,59,520
54020,1,3,0,55,322
54040,1,3,7,73,322
54041,1,4,0,23,313
54056,1,2,10,81,212
54058,0,2,0,80,322
54070,1,4,8,61,322
54076,0,2,0,57,322
54090,0,3,0,54,520
54118,1,2,7,85,322
54131,0,1,3,88,322
54135,1,4,8,50,620
54138,1,2,0,37,322
54160,0,2,7,40,610
54164,1,3,7,24,610
54198,0,2,6,21,322
54226,1,2,5,25,720
54234,1,2,0,45,322
54244,0,2,5,80,520
54247,1,2,8,60,520
54256,0,2,4,26,229
54261,0,3,9,73,710
54267,0,3,5,19,313
54333,0,3,7,35,610
54334,0,3,2,59,710
54362,0,2,0,21,313
54367,1,2,5,64,720
54371,1,2,8,76,322
54386,0,3,4,58,322
54419,0,1,0,35,322
54427,1,3,8,64,422
54448,1,3,6,30,422
54456,1,2,5,77,322
54476,0,2,4,48,322
54504,1,2,2,57,322
54507,1,3,0,38,322
54535,1,2,0,34,321
54541,1,3,0,72,322
54558,1,3,8,66,322
54560,0,1,7,17,212
54561,0,3,0,17,213
54601,0,2,5,18,212
54611,0,2,4,72,229
54615,0,2,7,19,312
54625,1,3,4,66,720
54644,0,3,0,65,520
54647,0,3,0,18,313
54656,1,4,9,44,720
54660,0,2,0,59,720
54670,1,3,0,52,322
54700,1,4,6,31,520
54708,0,2,5,46,423
54714,0,2,2,57,720
54728,0,2,4,45,423
54755,1,3,3,46,322
54770,1,2,7,63,322
54774,0,3,3,42,720
54794,1,2,7,45,322
54803,0,3,0,65,720
54808,1,3,3,32,322
54824,0,2,0,55,720
54845,1,2,6,83,322
54846,0,2,0,45,322
54849,0,3,2,59,322
54862,0,3,1,71,520
54924,1,1,7,56,710
54934,0,3,5,52,423
54952,0,2,2,54,322
54960,1,2,0,66,322
54961,0,1,7,29,313
54980,0,3,8,58,800
54984,0,3,4,58,520
54986,0,2,1,71,322
54997,0,2,4,84,322
55052,1,2,0,57,322
55083,0,2,0,43,800
55087,0,3,6,44,720
55110,1,3,4,16,113
55125,0,3,3,33,423
55146,1,3,0,68,322
55165,1,3,3,79,322
55180,1,3,8,69,322
55183,1,1,10,66,321
55199,0,3,0,42,322
55213,0,2,3,57,422
55249,0,2,2,42,720
55290,1,2,3,46,423
55332,1,2,5,16,213
55335,0,2,4,28,610
55337,0,2,2,73,520
55341,0,3,3,57,520
55349,1,4,5,39,720
55372,1,2,0,59,322
55382,0,2,0,32,520
55383,1,2,5,54,520
55403,0,3,2,69,720
55424,1,3,2,60,520
55434,0,3,3,35,620
55458,0,3,0,76,520
55460,0,4,3,62,520
55492,0,3,0,66,322
55501,1,4,7,36,422
55514,0,2,9,20,313
55524,0,1,2,44,322
55531,0,4,2,24,322
55534,0,2,7,53,322
55561,0,2,2,29,710
55565,0,2,0,29,423
55588,1,3,4,87,322
55591,0,3,2,60,322
55608,0,4,8,46,520
55609,1,3,0,55,322
55616,0,3,0,39,213
55629,0,2,1,57,610
55631,0,3,8,57,520
55634,0,2,7,67,720
55639,1,3,3,19,313
55647,0,3,2,75,800
55654,1,1,5,79,322
55664,0,3,2,76,720
55666,0,2,0,65,212
55682,0,1,0,25,620
55696,1,3,0,86,720
55703,1,2,6,90,520
55724,0,3,5,27,520
55748,0,1,0,77,322
55781,0,1,0,62,610
55782,0,2,3,70,322
55808,0,4,5,28,423
55851,0,4,9,82,520
55888,0,2,0,63,520
55904,1,3,0,47,322
55922,0,3,6,44,720
55930,0,2,2,52,610
55936,0,3,7,63,610
55957,0,4,5,74,322
55960,1,2,9,75,322
55979,0,3,1,67,720
55996,1,2,9,78,321
56016,1,3,6,53,322
56029,1,4,10,53,212
56032,0,3,0,29,720
56035,1,2,5,68,229
56041,1,2,3,62,520
56064,1,3,0,58,520
56086,1,4,8,55,720
56101,0,1,4,79,322
56108,1,3,1,58,710
56132,1,4,5,72,322
56152,0,3,0,30,212
56155,1,2,0,86,322
56169,0,2,0,35,322
56196,0,4,3,34,520
56211,0,3,6,29,610
56213,0,3,0,49,322
56219,0,3,1,28,423
56234,1,2,1,46,720
56239,1,3,6,45,313
56253,0,1,5,69,720
56256,0,2,2,60,322
56265,0,3,0,34,720
56267,0,2,0,28,322
56270,1,4,3,45,800
56295,1,2,0,51,423
56297,1,3,8,70,520
56317,0,2,6,64,520
56325,1,4,0,64,322
56328,0,2,5,33,322
56355,0,3,5,67,520
56401,0,4,2,33,720
56403,1,3,7,45,720
56432,0,2,0,32,322
56437,0,2,5,65,322
56456,1,5,7,28,620
56462,0,1,8,29,520
56465,0,2,0,23,422
56470,1,2,7,47,423
56476,0,2,5,72,322
56479,0,3,6,24,520
56493,1,4,1,29,610
56494,0,1,3,80,322
56498,1,4,1,66,321
56500,0,2,6,74,520
56527,0,2,0,34,322
56553,0,2,4,44,322
56560,0,2,1,54,322
56562,1,2,1,44,720
56565,1,3,5,55,520
56648,0,4,7,62,610
56674,1,3,5,20,313
56684,1,3,5,27,321
56690,1,1,7,34,321
56715,0,2,0,60,322
56741,1,3,3,42,610
56770,1,4,0,70,322
56777,1,2,10,40,212
56807,0,2,5,71,720
56808,1,2,9,25,322
56809,0,3,8,32,610
56837,1,2,0,56,322
56881,1,3,10,41,213
56886,1,1,1,43,113
56915,0,2,0,72,520
56956,0,2,0,58,520
56967,0,3,2,30,720
56987,0,1,7,41,520
56992,1,2,10,62,322
57041,0,2,5,25,322
57066,0,1,1,65,322
57077,0,3,6,83,610
57088,1,3,0,47,212
57092,1,2,0,86,520
57097,1,3,2,68,322
57123,0,3,3,84,322
57139,0,2,5,41,212
57151,0,2,0,73,520
57176,0,1,10,65,322
57179,0,1,3,63,322
57209,0,3,7,35,322
57219,0,2,8,42,212
57229,1,1,5,17,213
57244,1,4,9,18,312
57258,0,4,3,88,212
57265,0,5,0,33,520
57280,0,3,2,87,520
57297,1,2,0,52,322
57316,0,2,2,29,322
57321,1,4,8,68,322
57326,1,3,1,18,313
57337,1,2,5,55,322
57350,1,2,8,71,423
57356,0,5,0,25,610
57363,0,2,3,54,710
57366,1,3,10,62,212
57372,1,3,5,66,321
57384,0,2,4,69,322
57399,1,3,9,41,321
57420,1,3,1,22,313
57431,1,2,4,32,520
57441,0,2,5,28,520
57452,0,2,3,77,720
57456,0,3,2,51,720
57466,1,3,3,63,322
57469,0,3,3,77,322
57477,0,2,0,69,520
57479,1,1,3,78,322
57516,0,2,7,47,610
57521,0,4,5,68,322
57536,1,4,0,25,620
57546,0,2,5,38,212
57559,0,2,0,26,422
57562,0,2,2,67,520
57569,0,2,5,85,620
57594,1,3,3,48,520
57605,1,2,5,40,113
57614,0,2,5,37,423
57630,1,2,8,23,313
57642,1,3,1,57,720
57643,1,3,3,79,322
57679,0,3,4,22,322
57711,0,2,10,20,212
57744,1,2,3,73,520
57764,1,4,7,52,212
57772,1,3,5,75,321
57783,1,2,0,35,322
57785,1,3,9,50,610
57805,1,4,8,52,322
57806,1,2,8,69,322
57812,1,2,1,22,423
57842,1,2,5,70,212
57850,1,2,8,62,520
57861,0,4,0,25,423
57881,0,2,2,84,520
57885,0,2,0,57,610
57888,0,3,5,71,321
57899,1,3,5,58,322
57926,1,3,5,74,322
57945,1,2,8,45,423
57956,1,5,0,17,213
57959,1,4,3,29,720
57996,0,3,1,57,520
58020,0,3,9,52,720
58029,0,3,5,64,322
58047,1,3,0,54,322
58051,0,2,6,76,322
58069,0,3,1,49,520
58080,0,2,0,35,322
58119,1,2,3,67,322
58128,1,4,4,34,620
58140,1,4,3,49,422
58170,1,3,10,57,800
58173,0,3,2,18,313
58195,1,4,0,59,520
58200,0,2,0,19,213
58222,1,2,3,85,212
58223,0,2,8,56,610
58229,1,3,2,35,620
58232,0,2,0,53,322
58241,1,3,8,42,720
58255,0,2,2,37,322
58263,1,3,0,59,720
58277,0,2,8,58,720
58289,0,3,6,42,322
58300,0,3,0,76,720
58302,0,3,0,73,322
58333,0,2,2,73,322
58372,1,3,4,39,423
58395,0,2,7,82,520
58406,0,2,5,61,322
58415,1,2,5,80,800
58448,1,4,7,20,322
58458,1,4,8,33,229
58463,1,1,5,45,321
58466,1,4,7,22,422
58473,0,2,8,85,520
58481,1,3,4,34,620
58488,1,3,4,73,321
58490,0,2,7,39,610
58498,0,1,0,52,322
58507,0,2,0,58,322
58513,1,1,2,56,322
58525,1,3,0,36,321
58600,1,2,1,44,423
58617,1,3,5,27,322
58623,1,3,6,45,422
58631,0,1,5,67,520
58643,1,1,10,69,212
58649,1,3,9,59,720
58659,0,3,7,53,520
58681,0,2,0,34,423
58688,1,3,5,67,423
58724,0,2,9,54,322
58743,0,2,9,58,520
58769,0,3,5,86,322
58801,1,2,0,40,423
58827,1,4,5,18,322
58856,1,4,0,60,322
58869,0,2,7,49,322
58884,1,5,7,39,620
58890,0,3,88,67,620
58897,0,2,5,68,322
58913,0,2,5,79,520
58936,0,2,0,20,212
58956,1,3,4,17,213
58984,1,4,7,74,520
58985,0,5,7,50,423
58999,1,1,5,37,720
59062,0,2,6,23,322
59065,0,1,8,16,113
59069,0,3,2,32,312
59095,0,1,4,64,113
59107,1,3,0,26,423
59119,0,2,7,16,212
59145,1,3,4,46,321
59151,0,3,5,29,322
59162,1,3,4,64,322
59216,1,3,0,35,322
59245,0,3,3,66,720
59264,1,4,4,69,720
59284,1,3,0,52,322
59286,1,2,3,70,322
59294,1,3,3,65,720
59296,1,2,5,58,322
59315,0,3,0,27,620
59329,0,2,4,30,610
59352,1,3,7,69,322
59367,0,3,0,25,422
59378,0,3,10,31,322
59398,0,2,3,68,720
59413,0,1,7,21,213
59428,1,3,6,41,423
59432,1,3,0,26,422
59440,0,3,6,59,322
59464,1,4,7,70,321
59475,0,2,0,83,520
59477,0,3,8,42,720
59487,1,4,3,21,213
59497,1,3,5,51,620
59563,1,3,9,67,321
59588,0,2,0,67,322
59614,0,2,7,26,313
59641,1,2,10,64,322
59651,0,3,1,20,312
59654,1,4,1,33,620
59658,1,1,10,54,520
59660,0,3,5,71,720
59672,1,3,5,54,720
59674,0,3,5,90,322
59679,0,5,5,17,212
59694,1,3,3,60,520
59712,0,2,2,68,212
59713,1,4,4,27,610
59728,1,5,7,24,422
59730,1,3,3,29,620
59732,1,3,2,46,620
59736,1,4,8,26,620
59740,1,1,8,39,620
59743,1,3,6,29,720
59744,1,2,9,76,322
59747,1,1,10,76,322
59783,1,3,0,57,322
59789,1,3,8,84,322
59800,0,1,0,61,322
59817,1,2,6,45,322
59820,1,2,2,39,610
59836,1,3,1,60,322
59880,1,2,8,64,322
59904,0,2,4,73,322
59921,0,1,2,71,322
59933,1,3,3,80,322
59957,0,3,0,63,720
59960,0,1,4,39,610
59961,0,2,3,67,423
59966,0,2,4,24,212
59984,1,4,2,57,422
60024,1,3,6,19,213
60028,0,2,0,56,610
60038,1,3,8,53,322
60064,1,1,3,48,423
60103,1,2,2,65,321
60105,1,3,8,76,321
60123,1,2,7,43,422
60185,0,3,6,16,213
60207,0,2,6,33,322
60219,0,2,0,36,520
60267,1,3,0,56,720
60272,1,3,0,47,212
60312,1,3,5,71,620
60342,0,2,0,69,322
60365,1,2,8,68,321
60378,0,2,0,62,322
60380,1,2,7,71,322
60390,1,4,2,61,520
60393,1,3,5,70,322
60406,1,2,5,32,620
60419,0,2,8,69,520
60431,0,2,0,49,212
60446,0,2,0,63,710
60447,1,5,6,43,720
60473,1,3,0,27,322
60493,1,2,0,59,322
60508,1,4,7,77,322
60524,1,2,6,72,520
60550,1,2,8,67,322
60551,1,3,5,52,322
60573,1,2,0,43,322
60577,0,3,4,52,322
60579,0,4,6,49,720
60590,0,3,8,59,322
60602,1,3,8,73,322
60604,1,2,0,61,322
60605,0,3,5,26,720
60615,0,3,8,51,422
60624,0,4,2,62,610
60632,1,2,7,22,312
60633,0,2,6,72,610
60733,1,3,0,71,212
60751,0,3,8,64,322
60771,1,3,0,83,322
60797,1,3,0,27,720
60804,0,2,1,39,520
60847,1,2,2,17,113
60878,0,3,6,67,423
60888,1,3,6,35,422
60961,1,1,9,24,520
60963,0,3,3,17,213
60972,1,3,5,56,321
60977,1,1,0,35,113
60988,1,3,4,56,520
60996,1,3,0,63,321
61000,1,3,0,82,322
61005,0,2,6,61,322
61022,0,2,4,41,610
61041,0,2,8,31,423
61050,1,2,8,21,213
61051,0,1,1,19,213
61081,0,2,3,67,710
61114,1,3,9,23,312
61125,1,2,7,41,322
61136,1,2,8,16,113
61155,1,2,1,16,312
61157,0,2,4,66,710
61168,1,3,5,58,800
61180,1,1,9,83,322
61192,1,2,7,63,322
61206,1,3,0,59,321
61212,0,3,5,32,720
61251,0,4,5,44,322
61270,1,1,0,67,113
61280,0,3,1,19,313
61283,0,2,7,69,520
61284,1,1,5,70,321
61325,0,2,0,82,610
61332,0,3,6,54,520
61368,1,3,0,50,322
61396,1,3,6,39,422
61401,1,2,7,37,720
61406,0,2,0,73,322
61415,0,2,1,63,720
61421,0,2,5,36,720
61424,0,3,6,87,610
61449,0,3,5,64,321
61473,0,2,5,55,322
61511,0,3,0,35,313
61532,0,4,8,54,720
61536,1,3,1,60,322
61554,0,3,5,43,800
61574,1,3,8,19,313
61588,1,2,0,66,322
61599,1,2,1,71,520
61639,0,2,5,54,322
61683,0,3,4,76,520
61786,1,3,0,22,322
61799,1,2,0,16,212
61844,0,1,6,39,322
61845,0,4,1,39,720
61865,1,3,3,29,610
61902,1,2,1,23,321
61913,1,3,6,37,322
61927,1,5,2,27,423
61932,0,5,2,48,423
61942,1,4,0,25,423
61943,1,3,0,63,322
61950,0,2,1,68,322
61960,1,3,1,16,212
61977,0,3,5,49,520
61984,0,2,9,88,322
61995,1,3,0,39,720
62010,1,3,4,56,321
62019,0,4,1,20,213
62038,0,3,5,52,520
62048,0,3,4,42,720
62059,1,4,2,30,520
62096,0,2,5,74,322
62101,0,3,6,74,520
62111,0,2,0,62,322
62117,1,2,5,57,520
62123,0,2,0,25,313
62131,1,3,3,56,322
62141,1,3,0,71,800
62155,0,3,2,22,313
62164,1,2,7,73,720
62172,0,3,3,22,313
62182,0,3,0,23,313
62190,1,2,7,39,610
62214,1,3,1,68,520
62223,0,2,5,18,213
62229,1,2,3,62,520
62231,1,2,0,82,322
62236,0,2,7,62,423
62239,1,2,0,49,322
62245,0,3,3,51,720
62250,1,3,7,61,322
62266,1,3,3,23,313
62276,1,2,6,78,322
62281,1,3,4,43,520
62292,1,1,9,80,322
62326,1,2,8,62,520
62331,0,4,3,32,710
62362,1,3,0,26,610
62374,1,3,1,49,423
62399,1,5,5,63,423
62418,1,2,4,79,322
62503,0,1,8,66,610
62584,0,3,1,24,313
62591,0,2,1,53,313
62596,1,4,5,70,322
62608,0,2,5,19,113
62624,0,1,0,20,213
62641,1,1,10,48,321
62643,0,2,2,56,520
62652,0,3,5,60,422
62675,1,3,0,26,620
62699,0,2,0,59,322
62713,0,2,1,44,520
62752,0,2,8,61,520
62773,0,5,1,27,720
62774,0,2,0,39,720
62792,0,2,3,34,720
62821,0,3,7,54,610
62843,0,2,9,82,322
62858,1,2,6,26,213
62860,1,2,9,44,212
62874,1,3,6,61,800
62883,1,4,4,65,321
62885,0,3,1,43,800
62944,0,2,1,43,520
62946,1,2,3,79,422
62948,1,4,7,57,423
62952,1,3,1,66,423
62956,0,4,0,16,213
62964,1,3,6,31,710
62980,1,3,2,32,322
63034,1,2,5,66,322
63051,1,4,5,44,520
63061,0,2,0,73,322
63070,0,3,1,40,322
63111,1,5,2,60,620
63124,0,2,1,24,322
63127,1,3,0,46,520
63189,0,2,6,51,720
63194,0,3,6,44,213
63221,1,4,10,53,800
63224,1,3,8,80,322
63228,1,2,8,38,720
63232,0,3,0,51,322
63241,1,3,0,41,520
63248,1,3,8,69,422
63254,0,2,0,57,322
63267,1,4,0,63,322
63343,0,2,3,47,322
63353,0,2,2,62,610
63378,0,2,7,21,312
63400,1,2,0,36,322
63438,0,2,8,20,213
63491,0,3,1,70,720
63510,1,4,0,44,720
63512,0,3,3,35,520
63515,0,2,9,49,322
63522,0,3,1,20,313
63527,1,4,3,60,321
63533,0,3,3,38,322
63543,0,2,5,83,322
63544,0,2,4,53,422
63554,0,2,0,34,422
63577,1,4,4,27,720
63583,1,2,7,16,113
63614,1,3,0,38,423
63619,0,2,10,42,322
63627,0,2,4,30,313
63629,1,2,5,75,322
63630,1,1,2,19,113
63638,0,5,0,32,800
63662,1,5,0,21,313
63675,0,3,1,37,720
63678,0,3,10,66,321
63680,0,4,1,61,322
63708,1,2,7,82,322
63749,0,1,6,20,213
63766,0,1,0,72,520
63775,0,2,2,41,520
63778,0,3,8,25,720
63781,1,3,4,76,321
63803,0,3,1,41,610
63804,0,3,1,16,212
63827,0,3,1,54,322
63844,1,3,6,57,520
63889,1,4,0,53,520
63905,0,2,0,56,322
63914,1,3,7,26,423
64010,0,2,3,59,422
64027,1,3,5,27,423
64054,0,2,8,25,610
64100,0,2,0,80,520
64104,1,4,0,46,423
64139,1,2,5,80,423
64141,1,3,8,72,322
64153,0,1,4,18,213
64167,1,2,7,65,322
64186,0,2,5,64,520
64241,0,2,3,84,322
64246,1,3,8,56,520
64272,0,3,1,46,322
64316,1,3,1,40,422
64319,1,2,5,54,520
64326,0,3,4,18,313
64335,0,2,3,81,520
64336,1,2,2,41,720
64348,0,2,5,58,520
64360,0,1,8,45,212
64377,0,2,7,41,720
64379,1,2,7,17,213
64385,1,5,1,25,620
64404,0,2,4,29,710
64413,0,4,0,82,720
64415,1,3,6,38,322
64419,1,2,10,51,212
64440,0,3,8,29,620
64460,1,5,7,65,313
64461,0,2,9,55,322
64493,1,5,8,45,720
64495,0,4,1,87,322
64519,0,2,5,42,520
64539,0,2,6,34,322
64551,1,3,9,71,321
64565,0,4,1,19,312
64588,0,2,4,69,520
64605,0,2,3,42,213
64619,0,2,3,58,520
64637,1,3,7,40,720
64640,0,2,9,21,520
64645,1,3,2,52,322
64647,0,2,4,33,800
64650,1,2,9,48,423
64658,1,3,8,62,520
64666,1,3,3,49,322
64692,0,3,0,76,520
64696,1,2,7,42,322
64705,0,2,8,68,322
64709,1,3,5,62,520
64719,0,2,3,54,520
64732,1,4,2,32,520
64749,1,3,5,68,322
64759,0,2,7,32,213
64762,0,1,2,39,213
64766,1,2,8,71,720
64778,1,3,2,53,710
64799,1,2,0,76,800
64807,0,2,7,70,113
64813,0,4,8,37,720
64827,0,3,8,36,520
64836,1,4,7,67,322
64851,0,3,2,44,422
64863,0,2,5,17,213
64887,1,3,6,53,720
64904,1,4,8,62,610
64906,0,3,3,59,321
64952,1,4,7,25,313
64964,0,4,4,57,520
64972,1,2,9,47,212
64973,0,2,0,74,322
64980,1,2,0,67,322
64999,1,3,5,37,321
65010,1,2,5,67,322
65043,0,3,0,38,322
65064,1,5,5,40,322
65087,1,3,2,20,213
65096,0,3,5,47,322
65126,1,3,5,52,720
65128,0,2,0,57,322
65143,0,3,3,47,322
65177,0,1,5,67,322
65181,1,2,7,73,322
65190,1,4,5,47,322
65192,0,2,0,22,422
65203,1,2,2,70,423
65223,1,2,5,70,321
65227,0,1,0,69,322
65244,1,3,3,38,720
65249,0,3,4,31,423
65285,1,5,5,74,610
65319,1,3,0,45,800
65320,0,2,4,65,322
65358,1,3,1,60,720
65365,1,3,2,30,520
65410,0,2,8,60,322
65431,1,4,0,67,800
65474,0,2,2,54,322
65495,0,4,0,25,423
65499,1,3,0,71,520
65508,1,2,7,77,322
65520,1,3,5,53,322
65544,0,2,1,78,212
65546,0,2,5,72,322
65547,0,2,5,82,322
